idx,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,PINCP,RAC1P
5753,72.0,7.0,23.0,3.0,2100.0,6.0,0.0,50.0,1.0,1,1
5754,33.0,1.0,23.0,1.0,2100.0,51.0,0.0,60.0,1.0,1,1
5755,45.0,1.0,16.0,1.0,7840.0,512.0,1.0,56.0,1.0,0,0
5756,22.0,1.0,20.0,1.0,4140.0,66.0,2.0,40.0,1.0,0,0
5757,17.0,1.0,14.0,5.0,4020.0,15.0,2.0,5.0,1.0,0,0
5758,17.0,1.0,14.0,5.0,4720.0,15.0,10.0,18.0,2.0,0,0
5759,63.0,6.0,21.0,1.0,630.0,6.0,0.0,50.0,1.0,1,1
5760,76.0,2.0,21.0,1.0,2060.0,44.0,1.0,18.0,2.0,0,1
5761,63.0,6.0,16.0,1.0,6260.0,36.0,0.0,40.0,1.0,1,1
5762,53.0,1.0,16.0,5.0,6050.0,223.0,2.0,40.0,1.0,0,0
5763,50.0,1.0,19.0,1.0,4250.0,247.0,2.0,40.0,1.0,0,0
5764,25.0,1.0,18.0,5.0,9130.0,303.0,7.0,60.0,1.0,1,0
5765,23.0,1.0,16.0,5.0,4760.0,223.0,7.0,20.0,2.0,0,0
5766,54.0,1.0,16.0,1.0,4220.0,223.0,9.0,40.0,2.0,0,0
5767,63.0,6.0,16.0,1.0,4250.0,15.0,0.0,4.0,1.0,0,0
5768,54.0,6.0,19.0,1.0,4610.0,15.0,1.0,70.0,2.0,0,0
5769,24.0,1.0,16.0,5.0,4760.0,15.0,2.0,40.0,2.0,0,0
5770,40.0,1.0,19.0,1.0,4000.0,26.0,0.0,40.0,1.0,0,1
5771,27.0,1.0,19.0,1.0,3640.0,6.0,1.0,35.0,2.0,0,1
5772,46.0,1.0,23.0,5.0,3060.0,300.0,0.0,30.0,2.0,1,0
5773,37.0,5.0,21.0,1.0,1107.0,209.0,0.0,80.0,1.0,1,0
5774,34.0,1.0,20.0,1.0,3649.0,242.0,1.0,8.0,2.0,0,0
5775,43.0,2.0,19.0,3.0,3320.0,217.0,0.0,40.0,2.0,1,0
5776,59.0,1.0,16.0,1.0,7140.0,15.0,0.0,40.0,1.0,1,0
5777,45.0,1.0,16.0,1.0,5610.0,15.0,1.0,40.0,2.0,0,0
5778,52.0,3.0,22.0,5.0,7700.0,15.0,0.0,40.0,1.0,1,0
5779,64.0,4.0,21.0,1.0,3600.0,233.0,0.0,40.0,2.0,0,0
5780,37.0,1.0,19.0,5.0,6330.0,15.0,2.0,40.0,1.0,0,0
5781,52.0,1.0,19.0,1.0,2145.0,233.0,0.0,40.0,2.0,1,0
5782,55.0,1.0,19.0,1.0,1550.0,233.0,1.0,40.0,1.0,1,0
5783,21.0,1.0,19.0,5.0,4760.0,15.0,2.0,32.0,1.0,0,0
5784,35.0,5.0,20.0,1.0,3820.0,6.0,0.0,50.0,1.0,1,1
5785,37.0,5.0,19.0,1.0,5300.0,110.0,1.0,40.0,2.0,0,1
5786,42.0,1.0,19.0,5.0,6240.0,6.0,0.0,60.0,1.0,1,0
5787,32.0,1.0,16.0,3.0,2340.0,41.0,13.0,40.0,2.0,0,0
5788,47.0,1.0,20.0,1.0,4020.0,19.0,0.0,40.0,2.0,0,1
5789,51.0,1.0,19.0,1.0,310.0,25.0,1.0,60.0,1.0,0,1
5790,55.0,7.0,19.0,1.0,4710.0,34.0,0.0,40.0,1.0,1,1
5791,44.0,7.0,16.0,1.0,5120.0,15.0,1.0,40.0,2.0,1,0
5792,71.0,1.0,16.0,1.0,4720.0,106.0,0.0,24.0,2.0,0,1
5793,27.0,1.0,16.0,1.0,1900.0,15.0,0.0,40.0,2.0,0,0
5794,27.0,1.0,12.0,1.0,9130.0,6.0,1.0,40.0,1.0,0,1
5795,58.0,4.0,21.0,1.0,3540.0,116.0,0.0,50.0,1.0,1,1
5796,53.0,1.0,16.0,1.0,4220.0,215.0,1.0,40.0,2.0,0,0
5797,22.0,1.0,19.0,5.0,4030.0,15.0,2.0,17.0,1.0,0,0
5798,50.0,2.0,15.0,5.0,9130.0,37.0,0.0,45.0,1.0,0,1
5799,69.0,1.0,22.0,3.0,5940.0,36.0,0.0,42.0,2.0,1,1
5800,25.0,1.0,18.0,1.0,4110.0,15.0,1.0,45.0,1.0,0,0
5801,61.0,2.0,21.0,3.0,1107.0,26.0,2.0,50.0,2.0,1,0
5802,30.0,4.0,22.0,5.0,2310.0,15.0,7.0,45.0,1.0,1,0
5803,63.0,1.0,21.0,1.0,4250.0,15.0,9.0,40.0,1.0,0,0
5804,48.0,1.0,21.0,1.0,4110.0,36.0,0.0,40.0,1.0,0,1
5805,26.0,6.0,21.0,5.0,2850.0,15.0,0.0,10.0,2.0,0,0
5806,28.0,1.0,20.0,5.0,7000.0,15.0,13.0,60.0,1.0,1,0
5807,50.0,2.0,20.0,1.0,100.0,15.0,0.0,38.0,1.0,1,0
5808,49.0,5.0,20.0,1.0,5600.0,15.0,1.0,40.0,2.0,1,0
5809,30.0,1.0,21.0,5.0,5510.0,15.0,2.0,40.0,2.0,0,0
5810,24.0,1.0,16.0,3.0,5510.0,15.0,2.0,40.0,2.0,0,0
5811,74.0,1.0,15.0,1.0,3850.0,217.0,1.0,40.0,2.0,0,0
5812,48.0,1.0,15.0,5.0,6260.0,217.0,2.0,40.0,1.0,0,0
5813,70.0,1.0,18.0,1.0,4760.0,17.0,0.0,20.0,1.0,1,1
5814,46.0,1.0,21.0,1.0,120.0,15.0,0.0,45.0,1.0,1,0
5815,44.0,1.0,21.0,1.0,5165.0,15.0,1.0,55.0,2.0,1,0
5816,70.0,1.0,9.0,1.0,6050.0,233.0,0.0,40.0,1.0,0,0
5817,66.0,1.0,12.0,1.0,8965.0,233.0,1.0,40.0,2.0,0,0
5818,42.0,2.0,21.0,5.0,2300.0,15.0,2.0,35.0,2.0,0,0
5819,26.0,4.0,20.0,1.0,3740.0,15.0,1.0,80.0,1.0,1,0
5820,52.0,1.0,9.0,1.0,4250.0,233.0,0.0,40.0,1.0,1,0
5821,37.0,1.0,16.0,1.0,4230.0,233.0,1.0,40.0,2.0,0,0
5822,31.0,1.0,16.0,5.0,4530.0,233.0,10.0,40.0,1.0,0,0
5823,75.0,1.0,1.0,1.0,1900.0,233.0,15.0,40.0,1.0,0,0
5824,22.0,1.0,15.0,5.0,4850.0,233.0,15.0,40.0,2.0,0,0
5825,50.0,4.0,24.0,1.0,2200.0,233.0,0.0,40.0,2.0,1,0
5826,59.0,1.0,21.0,4.0,4760.0,55.0,0.0,40.0,2.0,0,1
5827,62.0,1.0,21.0,1.0,2310.0,233.0,1.0,40.0,2.0,0,0
5828,29.0,1.0,16.0,5.0,7200.0,15.0,2.0,40.0,1.0,0,0
5829,26.0,1.0,18.0,5.0,3930.0,15.0,2.0,45.0,1.0,0,0
5830,52.0,1.0,16.0,1.0,6050.0,233.0,10.0,40.0,1.0,0,0
5831,62.0,4.0,20.0,1.0,5140.0,233.0,1.0,40.0,2.0,0,0
5832,60.0,1.0,21.0,1.0,4920.0,6.0,1.0,50.0,2.0,0,1
5833,63.0,2.0,22.0,1.0,420.0,15.0,0.0,40.0,1.0,1,0
5834,62.0,4.0,22.0,1.0,2310.0,27.0,1.0,40.0,2.0,1,1
5835,35.0,1.0,22.0,1.0,800.0,15.0,0.0,45.0,1.0,1,0
5836,27.0,1.0,19.0,5.0,4030.0,49.0,15.0,30.0,2.0,0,1
5837,42.0,5.0,21.0,4.0,5550.0,15.0,0.0,40.0,2.0,1,0
5838,56.0,1.0,22.0,1.0,5240.0,27.0,1.0,70.0,1.0,1,1
5839,55.0,1.0,16.0,1.0,430.0,15.0,0.0,60.0,1.0,0,0
5840,54.0,4.0,16.0,1.0,5860.0,15.0,1.0,40.0,2.0,0,0
5841,34.0,1.0,16.0,1.0,410.0,15.0,2.0,40.0,2.0,0,0
5842,26.0,1.0,21.0,5.0,5600.0,15.0,2.0,40.0,1.0,0,0
5843,34.0,1.0,16.0,1.0,4020.0,41.0,9.0,37.0,1.0,1,0
5844,27.0,5.0,19.0,1.0,9830.0,22.0,0.0,60.0,1.0,1,1
5845,51.0,5.0,24.0,3.0,1530.0,53.0,0.0,40.0,1.0,1,1
5846,41.0,1.0,13.0,1.0,6530.0,15.0,1.0,40.0,1.0,1,0
5847,72.0,6.0,22.0,1.0,850.0,53.0,0.0,20.0,1.0,1,1
5848,25.0,2.0,16.0,5.0,4120.0,6.0,0.0,25.0,2.0,0,1
5849,28.0,1.0,16.0,5.0,6230.0,15.0,13.0,40.0,1.0,0,0
5850,52.0,1.0,16.0,5.0,6330.0,13.0,0.0,40.0,1.0,1,0
5851,40.0,1.0,16.0,1.0,6320.0,15.0,2.0,40.0,1.0,0,0
5852,32.0,1.0,21.0,1.0,1410.0,15.0,2.0,40.0,1.0,0,0
5853,35.0,1.0,16.0,1.0,5700.0,523.0,9.0,40.0,2.0,0,0
5854,33.0,1.0,16.0,1.0,4600.0,15.0,9.0,40.0,2.0,0,0
5855,51.0,7.0,19.0,5.0,4700.0,15.0,2.0,40.0,2.0,0,0
5856,47.0,4.0,23.0,1.0,230.0,15.0,2.0,50.0,1.0,1,0
5857,41.0,4.0,22.0,1.0,2550.0,15.0,9.0,40.0,2.0,1,0
5858,64.0,6.0,21.0,3.0,1006.0,37.0,0.0,40.0,2.0,0,1
5859,51.0,6.0,21.0,3.0,1010.0,72.0,13.0,30.0,1.0,0,1
5860,56.0,4.0,16.0,5.0,230.0,15.0,0.0,19.0,2.0,0,0
5861,35.0,1.0,19.0,3.0,4000.0,15.0,0.0,55.0,1.0,1,1
5862,22.0,5.0,19.0,1.0,5800.0,24.0,0.0,40.0,2.0,0,1
5863,52.0,4.0,16.0,1.0,2540.0,15.0,0.0,56.0,2.0,0,0
5864,56.0,1.0,19.0,1.0,7200.0,15.0,1.0,40.0,1.0,1,0
5865,27.0,1.0,18.0,1.0,4720.0,26.0,2.0,20.0,2.0,0,0
5866,27.0,1.0,15.0,5.0,5300.0,26.0,2.0,40.0,2.0,0,0
5867,24.0,1.0,18.0,5.0,4110.0,26.0,2.0,24.0,2.0,0,0
5868,23.0,4.0,19.0,1.0,110.0,15.0,9.0,16.0,1.0,0,0
5869,59.0,1.0,21.0,1.0,4700.0,242.0,0.0,48.0,1.0,0,0
5870,56.0,1.0,21.0,1.0,50.0,242.0,1.0,35.0,2.0,1,0
5871,80.0,1.0,16.0,3.0,5240.0,15.0,0.0,14.0,1.0,1,0
5872,83.0,7.0,16.0,3.0,430.0,15.0,0.0,40.0,1.0,0,0
5873,67.0,5.0,19.0,4.0,5540.0,36.0,0.0,40.0,1.0,1,0
5874,54.0,7.0,21.0,1.0,910.0,6.0,0.0,50.0,1.0,0,1
5875,42.0,1.0,16.0,1.0,6515.0,233.0,0.0,40.0,1.0,1,0
5876,44.0,1.0,16.0,1.0,3600.0,233.0,1.0,40.0,2.0,0,0
5877,60.0,3.0,16.0,3.0,5220.0,15.0,0.0,40.0,2.0,0,0
5878,35.0,3.0,16.0,5.0,6320.0,15.0,2.0,40.0,1.0,1,0
5879,62.0,6.0,19.0,1.0,4920.0,36.0,0.0,3.0,1.0,0,1
5880,53.0,6.0,20.0,1.0,5860.0,233.0,1.0,30.0,2.0,0,0
5881,37.0,5.0,18.0,1.0,9810.0,36.0,0.0,55.0,1.0,0,1
5882,35.0,1.0,19.0,1.0,310.0,110.0,1.0,40.0,2.0,0,0
5883,53.0,2.0,21.0,1.0,3255.0,15.0,0.0,36.0,2.0,1,0
5884,54.0,4.0,23.0,1.0,2310.0,15.0,1.0,40.0,1.0,1,0
5885,56.0,1.0,21.0,3.0,1930.0,147.0,0.0,40.0,1.0,1,1
5886,50.0,3.0,20.0,2.0,5700.0,15.0,0.0,40.0,2.0,0,0
5887,38.0,1.0,19.0,3.0,4110.0,15.0,2.0,35.0,1.0,0,0
5888,33.0,6.0,21.0,5.0,4230.0,15.0,2.0,12.0,2.0,0,0
5889,37.0,6.0,22.0,3.0,6260.0,10.0,15.0,30.0,1.0,0,1
5890,26.0,5.0,20.0,1.0,9830.0,4.0,0.0,60.0,1.0,0,1
5891,25.0,1.0,21.0,1.0,3255.0,4.0,1.0,40.0,2.0,1,1
5892,54.0,1.0,22.0,1.0,2310.0,39.0,0.0,43.0,1.0,1,1
5893,46.0,7.0,21.0,1.0,3060.0,15.0,1.0,44.0,2.0,1,0
5894,67.0,5.0,22.0,3.0,1107.0,15.0,0.0,40.0,1.0,1,0
5895,52.0,1.0,19.0,1.0,220.0,15.0,0.0,44.0,1.0,1,0
5896,43.0,1.0,16.0,1.0,4760.0,217.0,1.0,30.0,2.0,0,0
5897,33.0,1.0,23.0,1.0,2100.0,11.0,0.0,50.0,1.0,1,0
5898,33.0,4.0,22.0,1.0,3910.0,15.0,1.0,40.0,2.0,1,0
5899,96.0,7.0,16.0,1.0,205.0,15.0,0.0,30.0,1.0,0,0
5900,29.0,2.0,21.0,5.0,2040.0,6.0,7.0,30.0,2.0,0,0
5901,42.0,4.0,16.0,1.0,350.0,15.0,0.0,40.0,2.0,0,0
5902,46.0,4.0,19.0,1.0,4200.0,6.0,1.0,40.0,1.0,0,1
5903,64.0,2.0,19.0,1.0,630.0,15.0,0.0,56.0,1.0,1,1
5904,66.0,2.0,16.0,1.0,4220.0,15.0,1.0,40.0,1.0,0,0
5905,47.0,1.0,19.0,5.0,6440.0,15.0,0.0,40.0,1.0,0,0
5906,37.0,1.0,21.0,3.0,5860.0,215.0,13.0,40.0,2.0,0,0
5907,49.0,1.0,17.0,5.0,9610.0,15.0,15.0,40.0,1.0,0,0
5908,52.0,1.0,16.0,1.0,5000.0,6.0,1.0,55.0,2.0,1,1
5909,25.0,5.0,21.0,1.0,8620.0,24.0,0.0,20.0,1.0,0,0
5910,24.0,1.0,21.0,1.0,6050.0,2.0,1.0,10.0,2.0,0,0
5911,59.0,1.0,19.0,5.0,4120.0,15.0,0.0,35.0,1.0,1,0
5912,47.0,1.0,16.0,5.0,6355.0,53.0,12.0,40.0,1.0,0,1
5913,39.0,1.0,21.0,5.0,3300.0,15.0,0.0,19.0,2.0,0,0
5914,38.0,7.0,19.0,5.0,9130.0,15.0,13.0,50.0,1.0,1,0
5915,66.0,7.0,19.0,1.0,2840.0,34.0,0.0,50.0,1.0,0,1
5916,66.0,7.0,21.0,1.0,2860.0,215.0,1.0,50.0,2.0,0,0
5917,65.0,6.0,21.0,3.0,9140.0,215.0,0.0,40.0,1.0,0,0
5918,58.0,6.0,19.0,1.0,800.0,15.0,0.0,40.0,2.0,1,0
5919,55.0,5.0,19.0,1.0,5610.0,15.0,1.0,40.0,1.0,1,0
5920,27.0,1.0,19.0,5.0,9300.0,15.0,2.0,40.0,1.0,0,0
5921,42.0,1.0,16.0,1.0,7220.0,15.0,4.0,40.0,1.0,0,0
5922,39.0,1.0,18.0,5.0,6660.0,55.0,4.0,40.0,1.0,0,0
5923,40.0,1.0,16.0,1.0,2300.0,15.0,9.0,20.0,2.0,0,0
5924,51.0,5.0,21.0,1.0,5940.0,48.0,0.0,40.0,1.0,1,1
5925,46.0,6.0,22.0,1.0,4350.0,247.0,1.0,60.0,2.0,0,0
5926,63.0,5.0,19.0,3.0,5550.0,15.0,0.0,40.0,1.0,1,0
5927,36.0,5.0,20.0,1.0,1360.0,48.0,0.0,50.0,1.0,1,0
5928,29.0,4.0,22.0,5.0,2310.0,17.0,0.0,50.0,2.0,0,1
5929,30.0,5.0,21.0,5.0,630.0,17.0,13.0,40.0,1.0,0,1
5930,66.0,1.0,21.0,5.0,600.0,15.0,0.0,40.0,1.0,1,0
5931,53.0,2.0,22.0,1.0,430.0,48.0,1.0,40.0,2.0,1,1
5932,39.0,4.0,21.0,1.0,2200.0,36.0,0.0,40.0,1.0,1,1
5933,37.0,6.0,22.0,1.0,2910.0,29.0,1.0,30.0,2.0,0,1
5934,39.0,5.0,22.0,1.0,700.0,35.0,0.0,40.0,1.0,0,1
5935,61.0,1.0,20.0,2.0,4850.0,240.0,0.0,25.0,2.0,0,0
5936,30.0,1.0,22.0,5.0,9640.0,15.0,2.0,30.0,2.0,0,0
5937,36.0,1.0,20.0,1.0,5000.0,15.0,0.0,42.0,2.0,0,0
5938,62.0,6.0,19.0,1.0,6260.0,15.0,1.0,40.0,1.0,1,0
5939,17.0,1.0,13.0,5.0,4620.0,15.0,2.0,10.0,1.0,0,0
5940,41.0,2.0,22.0,3.0,10.0,53.0,0.0,40.0,2.0,1,0
5941,48.0,1.0,20.0,1.0,3630.0,109.0,0.0,32.0,1.0,0,1
5942,46.0,7.0,20.0,3.0,2910.0,109.0,5.0,36.0,1.0,0,1
5943,25.0,1.0,18.0,5.0,6260.0,15.0,2.0,40.0,2.0,0,0
5944,22.0,1.0,16.0,5.0,5400.0,15.0,2.0,20.0,2.0,0,0
5945,33.0,1.0,22.0,1.0,7800.0,2.0,0.0,20.0,2.0,0,1
5946,35.0,7.0,21.0,1.0,310.0,15.0,1.0,60.0,1.0,1,1
5947,51.0,1.0,21.0,5.0,4110.0,15.0,2.0,32.0,2.0,0,0
5948,42.0,1.0,19.0,3.0,4110.0,12.0,13.0,32.0,1.0,0,1
5949,75.0,2.0,23.0,1.0,2040.0,6.0,0.0,60.0,1.0,1,1
5950,71.0,1.0,20.0,4.0,6830.0,36.0,0.0,40.0,1.0,1,1
5951,39.0,1.0,21.0,1.0,630.0,15.0,0.0,50.0,2.0,1,0
5952,39.0,1.0,21.0,1.0,6355.0,15.0,1.0,40.0,1.0,1,0
5953,44.0,6.0,19.0,5.0,7750.0,13.0,2.0,5.0,1.0,0,0
5954,43.0,6.0,19.0,2.0,5510.0,15.0,0.0,10.0,2.0,0,0
5955,46.0,3.0,22.0,1.0,2010.0,66.0,0.0,40.0,2.0,1,0
5956,49.0,1.0,22.0,1.0,430.0,15.0,1.0,50.0,1.0,1,0
5957,57.0,6.0,21.0,5.0,1610.0,41.0,0.0,40.0,1.0,1,1
5958,64.0,7.0,22.0,1.0,800.0,15.0,0.0,50.0,1.0,1,0
5959,26.0,1.0,21.0,5.0,2200.0,55.0,0.0,10.0,2.0,0,1
5960,53.0,1.0,17.0,1.0,9620.0,6.0,0.0,40.0,1.0,0,1
5961,33.0,1.0,19.0,1.0,9310.0,15.0,1.0,40.0,2.0,1,1
5962,40.0,5.0,19.0,1.0,9830.0,40.0,0.0,40.0,1.0,1,1
5963,65.0,1.0,19.0,3.0,6230.0,15.0,0.0,40.0,1.0,1,0
5964,41.0,1.0,18.0,1.0,5240.0,15.0,9.0,55.0,1.0,1,0
5965,61.0,3.0,19.0,3.0,565.0,15.0,13.0,40.0,2.0,0,0
5966,54.0,5.0,17.0,5.0,3930.0,15.0,5.0,50.0,2.0,1,0
5967,33.0,5.0,21.0,1.0,1006.0,42.0,0.0,50.0,1.0,0,1
5968,48.0,1.0,16.0,3.0,7800.0,15.0,2.0,44.0,2.0,0,0
5969,26.0,1.0,16.0,5.0,5860.0,15.0,7.0,40.0,2.0,0,0
5970,18.0,1.0,16.0,5.0,2910.0,15.0,7.0,20.0,2.0,0,0
5971,27.0,1.0,16.0,5.0,5350.0,15.0,2.0,35.0,1.0,1,0
5972,47.0,4.0,22.0,1.0,2000.0,137.0,0.0,16.0,2.0,0,1
5973,44.0,1.0,21.0,1.0,1020.0,6.0,1.0,40.0,1.0,1,1
5974,51.0,5.0,20.0,1.0,9830.0,242.0,0.0,40.0,1.0,1,0
5975,54.0,2.0,21.0,1.0,3510.0,26.0,1.0,30.0,2.0,0,0
5976,51.0,1.0,22.0,1.0,20.0,42.0,0.0,45.0,2.0,1,1
5977,52.0,1.0,16.0,1.0,20.0,134.0,1.0,40.0,1.0,1,0
5978,31.0,1.0,21.0,4.0,220.0,15.0,2.0,40.0,2.0,0,0
5979,29.0,1.0,19.0,3.0,9130.0,12.0,2.0,35.0,2.0,0,0
5980,28.0,1.0,19.0,1.0,1920.0,16.0,1.0,40.0,1.0,0,0
5981,31.0,2.0,16.0,1.0,4760.0,15.0,0.0,40.0,1.0,0,0
5982,43.0,5.0,21.0,5.0,3255.0,15.0,2.0,40.0,1.0,1,0
5983,57.0,2.0,20.0,3.0,3255.0,25.0,0.0,40.0,2.0,1,1
5984,47.0,1.0,18.0,5.0,5410.0,512.0,0.0,20.0,2.0,0,0
5985,20.0,1.0,17.0,5.0,4020.0,66.0,2.0,5.0,1.0,0,0
5986,66.0,5.0,21.0,5.0,530.0,15.0,0.0,40.0,2.0,1,0
5987,22.0,2.0,18.0,5.0,5240.0,15.0,0.0,40.0,2.0,0,0
5988,24.0,1.0,16.0,5.0,6515.0,15.0,13.0,29.0,1.0,0,0
5989,27.0,1.0,19.0,5.0,4110.0,15.0,7.0,40.0,1.0,0,0
5990,62.0,5.0,20.0,3.0,840.0,15.0,0.0,40.0,2.0,1,0
5991,41.0,3.0,19.0,1.0,3850.0,15.0,0.0,40.0,1.0,1,0
5992,37.0,1.0,16.0,1.0,4700.0,6.0,1.0,45.0,2.0,0,0
5993,36.0,4.0,21.0,5.0,5600.0,48.0,0.0,45.0,1.0,0,1
5994,28.0,2.0,22.0,1.0,2010.0,39.0,0.0,32.0,2.0,1,1
5995,28.0,5.0,21.0,1.0,1107.0,12.0,1.0,40.0,1.0,1,1
5996,34.0,1.0,19.0,5.0,310.0,15.0,2.0,70.0,1.0,0,0
5997,29.0,1.0,19.0,5.0,5400.0,15.0,2.0,48.0,2.0,0,0
5998,59.0,1.0,16.0,5.0,5410.0,15.0,0.0,40.0,1.0,0,0
5999,41.0,5.0,23.0,1.0,3060.0,28.0,0.0,40.0,2.0,1,0
6000,53.0,1.0,22.0,1.0,2830.0,37.0,1.0,40.0,1.0,1,1
6001,60.0,1.0,19.0,1.0,8965.0,25.0,0.0,40.0,2.0,0,1
6002,64.0,1.0,16.0,1.0,9130.0,15.0,1.0,45.0,1.0,0,0
6003,64.0,7.0,22.0,1.0,4700.0,215.0,0.0,40.0,1.0,0,0
6004,57.0,4.0,16.0,1.0,2340.0,18.0,1.0,19.0,2.0,0,1
6005,29.0,1.0,24.0,5.0,3250.0,15.0,2.0,70.0,2.0,1,0
6006,26.0,1.0,21.0,5.0,3030.0,15.0,2.0,14.0,1.0,0,0
6007,38.0,1.0,20.0,5.0,4250.0,512.0,12.0,40.0,2.0,0,0
6008,37.0,1.0,9.0,5.0,6050.0,512.0,12.0,85.0,1.0,1,0
6009,54.0,1.0,16.0,3.0,6260.0,15.0,2.0,30.0,1.0,0,0
6010,27.0,5.0,16.0,1.0,5620.0,15.0,7.0,40.0,2.0,1,0
6011,36.0,1.0,18.0,1.0,4110.0,15.0,10.0,35.0,2.0,0,0
6012,38.0,1.0,21.0,1.0,4700.0,49.0,1.0,40.0,1.0,1,1
6013,84.0,6.0,22.0,2.0,2040.0,11.0,0.0,1.0,2.0,1,1
6014,64.0,6.0,22.0,1.0,410.0,6.0,0.0,10.0,2.0,0,0
6015,73.0,8.0,21.0,1.0,430.0,34.0,1.0,10.0,1.0,1,1
6016,43.0,1.0,23.0,1.0,3060.0,26.0,0.0,65.0,1.0,1,1
6017,79.0,1.0,11.0,1.0,7950.0,207.0,1.0,40.0,1.0,1,0
6018,31.0,1.0,21.0,1.0,3160.0,15.0,0.0,45.0,1.0,0,0
6019,31.0,2.0,22.0,1.0,725.0,12.0,1.0,40.0,2.0,0,1
6020,52.0,1.0,16.0,1.0,4230.0,233.0,1.0,40.0,2.0,0,0
6021,29.0,1.0,16.0,5.0,4020.0,15.0,2.0,40.0,1.0,0,0
6022,28.0,1.0,16.0,5.0,4020.0,15.0,15.0,40.0,2.0,0,0
6023,69.0,1.0,20.0,1.0,940.0,233.0,0.0,40.0,2.0,0,0
6024,67.0,1.0,20.0,1.0,4030.0,233.0,1.0,40.0,1.0,0,0
6025,37.0,4.0,20.0,1.0,5860.0,15.0,2.0,40.0,2.0,0,0
6026,42.0,1.0,18.0,1.0,4850.0,15.0,9.0,40.0,1.0,0,0
6027,39.0,1.0,19.0,3.0,4010.0,233.0,10.0,40.0,2.0,0,0
6028,18.0,1.0,16.0,5.0,9620.0,233.0,10.0,24.0,1.0,0,0
6029,44.0,1.0,18.0,1.0,3645.0,15.0,15.0,40.0,2.0,0,0
6030,69.0,6.0,16.0,1.0,430.0,215.0,0.0,30.0,1.0,0,0
6031,54.0,6.0,20.0,1.0,4920.0,215.0,1.0,40.0,2.0,0,0
6032,68.0,4.0,21.0,1.0,2310.0,15.0,0.0,40.0,1.0,1,0
6033,62.0,1.0,19.0,1.0,5400.0,15.0,1.0,40.0,2.0,0,0
6034,23.0,1.0,19.0,5.0,3600.0,15.0,2.0,23.0,2.0,0,0
6035,57.0,3.0,19.0,1.0,5420.0,15.0,0.0,40.0,2.0,0,0
6036,64.0,6.0,18.0,1.0,2860.0,315.0,1.0,2.0,1.0,0,0
6037,28.0,1.0,16.0,5.0,7800.0,15.0,2.0,40.0,1.0,0,0
6038,25.0,3.0,16.0,5.0,9620.0,36.0,0.0,40.0,1.0,0,1
6039,60.0,7.0,23.0,1.0,3060.0,53.0,0.0,50.0,1.0,0,0
6040,39.0,1.0,16.0,1.0,5000.0,15.0,1.0,55.0,2.0,0,0
6041,55.0,4.0,21.0,3.0,10.0,6.0,0.0,40.0,2.0,0,0
6042,23.0,5.0,16.0,5.0,9810.0,4.0,0.0,50.0,2.0,0,1
6043,19.0,5.0,16.0,5.0,9300.0,39.0,15.0,60.0,2.0,0,1
6044,56.0,1.0,21.0,1.0,430.0,27.0,0.0,40.0,1.0,1,1
6045,48.0,1.0,24.0,1.0,5860.0,15.0,1.0,70.0,2.0,1,0
6046,42.0,1.0,16.0,5.0,8965.0,15.0,0.0,40.0,1.0,0,0
6047,36.0,6.0,12.0,3.0,4210.0,6.0,0.0,40.0,1.0,0,0
6048,18.0,1.0,16.0,5.0,4130.0,15.0,10.0,8.0,1.0,0,0
6049,39.0,1.0,16.0,3.0,4760.0,17.0,13.0,26.0,2.0,0,1
6050,46.0,1.0,21.0,5.0,5240.0,247.0,2.0,40.0,1.0,0,0
6051,36.0,1.0,20.0,5.0,4710.0,15.0,0.0,40.0,1.0,0,0
6052,67.0,1.0,15.0,5.0,5620.0,15.0,2.0,14.0,1.0,0,0
6053,53.0,1.0,19.0,1.0,5330.0,15.0,0.0,50.0,2.0,1,0
6054,23.0,2.0,19.0,5.0,4620.0,15.0,2.0,30.0,1.0,0,0
6055,38.0,2.0,21.0,5.0,3540.0,15.0,0.0,60.0,2.0,1,0
6056,37.0,5.0,20.0,5.0,7330.0,15.0,13.0,45.0,1.0,1,0
6057,59.0,5.0,19.0,5.0,5550.0,15.0,0.0,40.0,1.0,1,0
6058,58.0,1.0,20.0,5.0,7700.0,15.0,12.0,40.0,1.0,1,0
6059,29.0,1.0,21.0,5.0,3255.0,15.0,0.0,40.0,2.0,1,0
6060,28.0,5.0,20.0,5.0,5000.0,15.0,11.0,48.0,1.0,1,0
6061,60.0,2.0,22.0,1.0,5700.0,15.0,0.0,50.0,1.0,1,0
6062,36.0,1.0,21.0,1.0,800.0,15.0,2.0,40.0,2.0,0,0
6063,32.0,2.0,22.0,5.0,2010.0,15.0,2.0,40.0,2.0,0,0
6064,36.0,5.0,22.0,1.0,136.0,110.0,9.0,40.0,1.0,1,0
6065,24.0,5.0,19.0,1.0,5030.0,25.0,1.0,99.0,1.0,0,1
6066,38.0,5.0,20.0,1.0,7000.0,15.0,0.0,40.0,1.0,1,0
6067,38.0,1.0,16.0,1.0,4430.0,15.0,1.0,40.0,2.0,0,0
6068,65.0,1.0,19.0,5.0,120.0,15.0,5.0,37.0,2.0,1,0
6069,62.0,6.0,1.0,1.0,4000.0,15.0,5.0,95.0,1.0,0,0
6070,22.0,4.0,21.0,1.0,2310.0,39.0,0.0,26.0,2.0,0,1
